Date,Close,High,Low,Open,Volume,Log_Return
6/9/2022,1848.800049,1850.099976,1837.900024,1846.099976,159,-0.001675346
6/10/2022,1871.5,1875.599976,1823.900024,1842.699951,1490,0.012203442
6/13/2022,1828,1873.800049,1818.699951,1873.800049,127,-0.023517775
6/14/2022,1809.5,1825.5,1805.300049,1825,536,-0.010171909
6/15/2022,1815.300049,1839,1810.800049,1814.099976,108,0.003200206
6/16/2022,1845.699951,1850.599976,1814.900024,1819.199951,136,0.016607813
6/17/2022,1835.599976,1853.699951,1833.599976,1853.699951,170,-0.005487193
6/21/2022,1834.599976,1838.599976,1830.099976,1835.300049,216,-0.000544929
6/22/2022,1834.300049,1842.699951,1821.599976,1829.5,115,-0.000163497
6/23/2022,1825.699951,1841.199951,1825.699951,1835.5,9,-0.004699516
6/24/2022,1826.5,1826.5,1815.800049,1820.5,61,0.000438119
6/27/2022,1820.900024,1830.699951,1819.900024,1830.5,77,-0.003070669
6/28/2022,1817.5,1826,1817.5,1824.199951,391,-0.001868967
6/29/2022,1813.699951,1830.300049,1812.800049,1818.300049,173,-0.002093
6/30/2022,1804.099976,1817.300049,1801,1809.599976,328,-0.005307092
7/1/2022,1798.900024,1806.099976,1791.599976,1795.5,77,-0.002886458
7/5/2022,1761.800049,1805.400024,1761.800049,1805.400024,64,-0.020839339
7/6/2022,1734.900024,1768,1734,1762.5,1729,-0.015386252
7/7/2022,1737.900024,1745.199951,1737,1745.199951,1869,0.001727713
7/8/2022,1740.599976,1749.300049,1732.099976,1738.099976,370,0.001552366
7/11/2022,1730,1736.699951,1730,1732.5,75,-0.006108459
7/12/2022,1723.300049,1735.5,1723.300049,1734.199951,451,-0.003880323
7/13/2022,1734.199951,1734.199951,1710,1710,368,0.006305098
7/14/2022,1704.5,1710.5,1704.5,1710.300049,1289,-0.017274371
7/15/2022,1702.400024,1709.699951,1701.099976,1705.400024,721,-0.001232778
7/18/2022,1709.199951,1712.400024,1709.199951,1712.199951,264,0.003986362
7/19/2022,1710,1714.400024,1706.099976,1712.300049,1684,0.000467974
7/20/2022,1699.5,1708.5,1699.5,1707.099976,130,-0.00615928
7/21/2022,1712.699951,1715.5,1679.800049,1687,183,0.007736954
7/22/2022,1727.099976,1735,1713,1713.300049,61,0.008372643
7/25/2022,1719,1732,1719,1727,67,-0.004700961
7/26/2022,1717.699951,1718,1717.699951,1718,1,-0.000756568
7/27/2022,1719.099976,1719.099976,1719.099976,1719.099976,144865,0.000814726
7/28/2022,1750.300049,1755,1732,1732.300049,37236,0.017986346
7/29/2022,1762.900024,1765.699951,1750,1754,3485,0.007172964
8/1/2022,1769,1772.5,1756.099976,1763.900024,705,0.003454221
8/2/2022,1771.099976,1786.599976,1759.400024,1772.099976,1078,0.001186394
8/3/2022,1758,1770.5,1753,1756.699951,399,-0.007424009
8/4/2022,1788.5,1792.099976,1767.699951,1769.400024,285,0.01720048
8/5/2022,1772.900024,1791.400024,1764.199951,1791.199951,645,-0.008760642
8/8/2022,1786.800049,1786.800049,1771.800049,1771.800049,127,0.0078097
8/9/2022,1794,1796.099976,1789,1790,249,0.004021426
8/10/2022,1795.599976,1804.900024,1787.800049,1804.400024,601,0.000891451
8/11/2022,1789.699951,1794.300049,1785.699951,1794.300049,1235,-0.003291234
8/12/2022,1798.599976,1800.400024,1784.300049,1786.300049,187,0.00496059
8/15/2022,1781.400024,1799,1774.699951,1799,64,-0.009608985
8/16/2022,1773.199951,1777.400024,1771.400024,1777.400024,308,-0.004613789
8/17/2022,1760.300049,1769.699951,1760,1769.699951,23,-0.00730152
8/18/2022,1755.300049,1762.900024,1753.400024,1762.900024,321,-0.002844467
8/19/2022,1747.599976,1754.300049,1747.5,1753.699951,49,-0.004396406
8/22/2022,1734,1740.5,1726.5,1740.5,347,-0.007812526
8/23/2022,1746.800049,1748.900024,1731.900024,1738,509,0.007354692
8/24/2022,1747.800049,1751.800049,1743.599976,1745,187,0.000572312
8/25/2022,1757.699951,1761.800049,1755,1761.599976,172,0.005648226
8/26/2022,1736.099976,1755,1736.099976,1754,202,-0.012364904
8/29/2022,1736.599976,1741.199951,1732.099976,1732.400024,950,0.00028796
8/30/2022,1723.199951,1739,1720.699951,1736.400024,385,-0.007746166
8/31/2022,1712.800049,1720.900024,1708.5,1718.300049,2133,-0.006053512
9/1/2022,1696.599976,1707.900024,1693.900024,1707.900024,683,-0.009503253
9/2/2022,1709.800049,1715.699951,1703.099976,1703.400024,182,0.007750199
9/6/2022,1700.400024,1717.400024,1699.699951,1709.699951,697,-0.005512901
9/7/2022,1715.300049,1715.300049,1694.699951,1694.800049,651,0.008724489
9/8/2022,1708,1718.199951,1705.300049,1718.199951,1193,-0.004264926
9/9/2022,1716.199951,1720,1712.800049,1719.199951,635,0.004789421
9/12/2022,1728.099976,1728.099976,1727.400024,1727.400024,68,0.006910009
9/13/2022,1705,1720.5,1697.300049,1720.5,432,-0.013457414
9/14/2022,1696.5,1701.800049,1696.5,1698.699951,532,-0.004997805
9/15/2022,1665.400024,1686,1662.300049,1685.5,1125,-0.018501956
9/16/2022,1671.699951,1674.900024,1651.699951,1660.400024,464,0.003775694
9/19/2022,1666.199951,1669.400024,1658.5,1661.800049,580,-0.003295488
9/20/2022,1659.699951,1659.699951,1659.699951,1659.699951,2830,-0.003908722
9/21/2022,1664.599976,1680.099976,1664.599976,1665.5,2337,0.002948006
9/22/2022,1670.800049,1670.800049,1668.300049,1668.300049,973,0.003717743
9/23/2022,1645.300049,1667,1645.300049,1667,1224,-0.015379815
9/26/2022,1623.300049,1623.300049,1623.300049,1623.300049,1205,-0.013461624
9/27/2022,1626.699951,1636.599976,1626.699951,1632.199951,888,0.002092248
9/28/2022,1660.400024,1660.400024,1620.400024,1620.400024,18311,0.020505159
9/29/2022,1658.5,1662.599976,1640,1657,6028,-0.001144972
9/30/2022,1662.400024,1672.699951,1658,1661.699951,548,0.002348777
10/3/2022,1692.900024,1700,1661.900024,1667.199951,410,0.018180693
10/4/2022,1721.099976,1728,1696,1701.199951,291,0.016520558
10/5/2022,1711.400024,1726.599976,1703,1724.099976,418,-0.005651844
10/6/2022,1711.699951,1723.300049,1709.099976,1721,133,0.000175237
10/7/2022,1700.5,1710.099976,1693.699951,1710.099976,179,-0.006564675
10/10/2022,1667.300049,1693.400024,1667,1693.400024,195,-0.019716745
10/11/2022,1678.699951,1678.699951,1661,1661.800049,167,0.006814074
10/12/2022,1670.300049,1672.699951,1668,1668,149,-0.005016375
10/13/2022,1670,1675.300049,1641.5,1675.199951,729,-0.000179654
10/14/2022,1641.699951,1667,1640,1665.300049,82,-0.017091366
10/17/2022,1657,1657,1646.800049,1650.199951,238,0.009276478
10/18/2022,1649,1655.199951,1649,1651.400024,597,-0.004839695
10/19/2022,1627.5,1637.5,1627.5,1637.5,84,-0.013123948
10/20/2022,1630.800049,1641.400024,1622.800049,1622.800049,477,0.002025627
10/21/2022,1651,1653.900024,1634.099976,1634.099976,224,0.012310443
10/24/2022,1648.699951,1662.699951,1648.699951,1662.699951,29,-0.001394096
10/25/2022,1652.800049,1652.800049,1637.300049,1648.199951,880,0.00248378
10/26/2022,1664,1667,1649.800049,1649.800049,89,0.006753493
10/27/2022,1660.699951,1660.699951,1660.699951,1660.699951,2298,-0.001985172
10/28/2022,1639.599976,1661,1638.699951,1661,626,-0.012786876
10/31/2022,1635.900024,1641.800049,1633.400024,1641.800049,522,-0.002259168
11/1/2022,1645,1653.699951,1630.800049,1630.800049,985,0.005547258
11/2/2022,1645.699951,1664.699951,1634,1650.800049,612,0.000425412
11/3/2022,1627.300049,1629.199951,1615.099976,1629.199951,1427,-0.011243566
11/4/2022,1672.5,1674.5,1629,1630.199951,159,0.027397283
11/7/2022,1676.5,1677.900024,1672.900024,1676.900024,42,0.002388774
11/8/2022,1712.099976,1712.099976,1703.199951,1703.199951,23,0.021012386
11/9/2022,1710.099976,1720.199951,1706,1707.400024,497,-0.001168839
11/10/2022,1750.300049,1750.300049,1708.199951,1708.199951,325,0.023235396
11/11/2022,1766,1766,1757.599976,1763.800049,257,0.008929872
11/14/2022,1773.599976,1773.599976,1761.599976,1762,358,0.004294263
11/15/2022,1773.800049,1773.800049,1769.900024,1770.800049,57,0.0001128
11/16/2022,1773,1778.900024,1773,1776.599976,303,-0.000451138
11/17/2022,1760.800049,1763,1756,1763,18,-0.006904748
11/18/2022,1751.900024,1763.300049,1747.599976,1763.300049,414,-0.005067352
11/21/2022,1737.400024,1744.900024,1736.099976,1739,544,-0.00831117
11/22/2022,1738.300049,1741.699951,1738.300049,1741.699951,15,0.000517895
11/23/2022,1744.900024,1750.900024,1736.5,1736.5,39,0.003789609
11/25/2022,1753.300049,1757.900024,1749.199951,1753,216,0.004802493
11/28/2022,1740.099976,1741.300049,1740.099976,1741.300049,132767,-0.007557186
11/29/2022,1748.400024,1758.199951,1737.900024,1739.5,19416,0.004758529
11/30/2022,1746,1769.400024,1745.099976,1748.099976,3339,-0.001373641
12/1/2022,1801.099976,1803.699951,1768.699951,1768.699951,1053,0.031070118
12/2/2022,1795.900024,1802.300049,1779.400024,1802,1725,-0.002891273
12/5/2022,1767.400024,1808,1764.300049,1795.699951,1713,-0.015996749
12/6/2022,1769.300049,1779.400024,1767.900024,1768.599976,105,0.001074462
12/7/2022,1785.5,1790.300049,1769.300049,1769.300049,422,0.009114472
12/8/2022,1788.699951,1790.900024,1782,1782,713,0.001790584
12/9/2022,1798.099976,1804.300049,1791.099976,1794.900024,125,0.005241467
12/12/2022,1780.5,1793.900024,1777.699951,1787.300049,85,-0.009836315
12/13/2022,1813.900024,1819.800049,1780.5,1780.699951,205,0.018585013
12/14/2022,1807.5,1812.800049,1797.900024,1810.800049,1074,-0.003534562
12/15/2022,1777.199951,1801,1774.800049,1801,421,-0.01690561
12/16/2022,1790,1791.400024,1777.900024,1777.900024,206,0.007176555
12/19/2022,1787.699951,1796.300049,1785.599976,1791.599976,79,-0.00128577
12/20/2022,1815.900024,1821.400024,1786.5,1786.5,51,0.015651376
12/21/2022,1815.900024,1821.400024,1814.400024,1817.400024,35,0
12/22/2022,1787,1818.099976,1785,1818.099976,411,-0.01604299
12/23/2022,1795.900024,1802.800049,1794.099976,1794.300049,49,0.004968066
12/27/2022,1814.800049,1826.300049,1803.400024,1803.400024,69,0.010468993
12/28/2022,1807.900024,1807.900024,1803.099976,1803.199951,434,-0.003809332
12/29/2022,1819.5,1819.5,1805.800049,1805.800049,277,0.006395774
12/30/2022,1819.699951,1822.300049,1816.800049,1817,95,0.000109887
1/3/2023,1839.699951,1839.699951,1836.199951,1836.199951,29,0.010930863
1/4/2023,1852.800049,1859.099976,1845.599976,1845.599976,25,0.007095546
1/5/2023,1834.800049,1855.199951,1834.800049,1855.199951,24,-0.009762524
1/6/2023,1864.199951,1868.199951,1835.300049,1838.400024,26,0.01589647
1/9/2023,1872.699951,1880,1867,1867,62,0.004549233
1/10/2023,1871.599976,1878.099976,1871.599976,1877.800049,101,-0.000587547
1/11/2023,1874.599976,1877.800049,1873.099976,1873.099976,1236,0.001601623
1/12/2023,1895.5,1897.400024,1877.199951,1877.199951,59,0.011087366
1/13/2023,1918.400024,1920.900024,1898.300049,1899,512,0.012008862
1/17/2023,1907.199951,1920.099976,1905.199951,1920.099976,706,-0.005855346
1/18/2023,1904.400024,1911.099976,1903.099976,1911.099976,1027,-0.001469161
1/19/2023,1922.099976,1931.800049,1922.099976,1922.099976,371,0.009251314
1/20/2023,1926.400024,1928.5,1921.400024,1922.099976,1346,0.002234663
1/23/2023,1927.099976,1927.099976,1915,1926.5,218,0.000363281
1/24/2023,1933.900024,1936.800049,1931.800049,1931.800049,201,0.003522432
1/25/2023,1941.199951,1941.199951,1939.800049,1941.199951,7,0.003767611
1/26/2023,1929.099976,1937.099976,1927.099976,1936.599976,131,-0.006252753
1/27/2023,1928.599976,1928.599976,1928.599976,1928.599976,150902,-0.000259222
1/30/2023,1922.900024,1933.599976,1920.300049,1928.300049,27220,-0.002959863
1/31/2023,1929.5,1930.400024,1900.599976,1923,1910,0.003426426
2/1/2023,1927.800049,1955,1922,1927.199951,2290,-0.00088142
2/2/2023,1916.300049,1959.099976,1911.300049,1952.300049,748,-0.005983213
2/3/2023,1862.900024,1917,1861.5,1912.400024,992,-0.028261843
2/6/2023,1866.199951,1880,1863.400024,1865.599976,424,0.001769825
2/7/2023,1871.699951,1875.699951,1868,1870,297,0.002942831
2/8/2023,1877.400024,1880.400024,1872.099976,1872.099976,230,0.003040771
2/9/2023,1866.199951,1884.599976,1859.800049,1875.300049,223,-0.005983602
2/10/2023,1862.800049,1863.5,1852.400024,1861.599976,27,-0.001823493
2/13/2023,1851.900024,1861,1850,1859,569,-0.005868606
2/14/2023,1854,1862,1846.199951,1854.099976,656,0.001133315
2/15/2023,1834.199951,1842,1828.199951,1842,368,-0.010737075
2/16/2023,1842,1843.699951,1827.199951,1838.599976,222,0.004243545
2/17/2023,1840.400024,1842.199951,1818.400024,1827.400024,35,-0.000868985
2/21/2023,1833,1843,1833,1842.599976,862,-0.004028984
2/22/2023,1832,1836.199951,1825.099976,1835.699951,278,-0.000545703
2/23/2023,1818,1827.5,1818,1826.400024,291,-0.00767127
2/24/2023,1808.800049,1808.800049,1808.800049,1808.800049,404,-0.005073327
2/27/2023,1817,1817.5,1808.900024,1811.599976,829,0.00452312
2/28/2023,1828.900024,1830,1808.099976,1808.099976,618,0.006527917
3/1/2023,1837.699951,1841.699951,1827.099976,1827.099976,211,0.004800057
3/2/2023,1833.5,1836.300049,1830,1830,154,-0.002288055
3/3/2023,1847.699951,1855.400024,1837.300049,1837.300049,61,0.007714887
3/6/2023,1847.900024,1853.800049,1844.199951,1853.300049,5,0.000108276
3/7/2023,1813.900024,1840.900024,1813.900024,1840.900024,450,-0.018570636
3/8/2023,1812.699951,1812.900024,1811.5,1811.599976,75,-0.000661817
3/9/2023,1829.300049,1829.300049,1815.599976,1816.400024,332,0.009115987
3/10/2023,1862,1868.5,1852,1852.300049,248,0.017717772
3/13/2023,1911.699951,1913.099976,1875.099976,1890.800049,503,0.026341694
3/14/2023,1906.199951,1912.199951,1901.099976,1912.199951,107,-0.002881167
3/15/2023,1926.599976,1926.599976,1898.5,1903.900024,564,0.010645073
3/16/2023,1919,1931.699951,1909.900024,1909.900024,394,-0.003952562
3/17/2023,1969.800049,1985.099976,1946,1946,82,0.026127823
3/20/2023,1979.199951,2003.900024,1968.900024,1988.300049,389,0.004760658
3/21/2023,1938,1973.800049,1938,1973.800049,47,-0.021036185
3/22/2023,1946.800049,1974,1946.800049,1946.800049,50,0.004530511
3/23/2023,1993.800049,1994.599976,1990.5,1990.5,33,0.023855366
3/24/2023,1982.099976,1995.400024,1982.099976,1991.699951,19,-0.005885514
3/27/2023,1952.400024,1957.199951,1952.400024,1957.199951,877,-0.015097479
3/28/2023,1972.400024,1972.400024,1972.400024,1972.400024,21,0.01019169
3/29/2023,1966.099976,1966.099976,1966.099976,1966.099976,88563,-0.003199215
3/30/2023,1980.300049,1984.400024,1954.900024,1965.900024,10119,0.0071965
3/31/2023,1969,1986.800049,1968,1981.300049,957,-0.005722573
4/3/2023,1983.900024,1991.699951,1950,1968.099976,737,0.007538817
4/4/2023,2022.199951,2027.099976,1979,1984.599976,811,0.019121387
4/5/2023,2020.900024,2033.800049,2013.599976,2022.099976,525,-0.000643035
4/6/2023,2011.900024,2023.300049,2005,2022.199951,0,-0.004463407
4/10/2023,1989.099976,2006.599976,1984,2000,652,-0.011397298
4/11/2023,2004.800049,2006.5,1991.400024,1991.400024,68,0.007862067
4/12/2023,2010.900024,2025.699951,2005.199951,2005.199951,172,0.003038066
4/13/2023,2041.300049,2048.600098,2015.599976,2015.599976,1043,0.015004489
4/14/2023,2002.199951,2047.800049,1995,2041,718,-0.019340332
4/17/2023,1994.199951,2007.599976,1983.199951,2002.699951,554,-0.004003609
4/18/2023,2007.400024,2007.400024,1996.900024,1996.900024,72,0.006597422
4/19/2023,1995.199951,2006.400024,1969.800049,2005.699951,61,-0.006096093
4/20/2023,2007.599976,2007.599976,1998,1998,164,0.006195695
4/21/2023,1979.5,1996.199951,1974.099976,1996.199951,132,-0.014095679
4/24/2023,1989.099976,1989.800049,1977.400024,1981.300049,145,0.004837975
4/25/2023,1994,1999.099976,1982.300049,1995.699951,306,0.002460409
4/26/2023,1985.699951,1998.800049,1985.599976,1997.800049,615,-0.004171199
4/27/2023,1989.900024,2002.300049,1979.900024,1990.599976,355,0.002112926
4/28/2023,1990.099976,1990.099976,1977.699951,1986.900024,152,0.000100478
5/1/2023,1983.400024,2005,1976.900024,1980.099976,210,-0.00337232
5/2/2023,2014.300049,2018,1994.699951,1994.699951,1896,0.015459209
5/3/2023,2028.599976,2035.099976,2015.199951,2017.099976,1349,0.007074123
5/4/2023,2048,2072,2040,2045,930,0.009517819
5/5/2023,2017.400024,2046.400024,2004.300049,2046.400024,59,-0.015054141
5/8/2023,2026.300049,2026.300049,2022.5,2022.5,3,0.004401928
5/9/2023,2036.199951,2037.300049,2025.900024,2026.599976,241,0.004873808
5/10/2023,2030.5,2044.300049,2029.5,2032.300049,248,-0.002803234
5/11/2023,2014.699951,2038.300049,2014,2034.099976,90,-0.007811791
5/12/2023,2014.5,2014.5,2014.5,2014.5,115,-9.93E-05
5/15/2023,2018,2018,2013.800049,2013.800049,3,0.001735896
5/16/2023,1988.400024,1988.400024,1988.400024,1988.400024,49,-0.014776614
5/17/2023,1980.699951,1983.599976,1980.699951,1983.599976,13,-0.003880015
5/18/2023,1956.5,1956.800049,1956.5,1956.5,23,-0.01229313
5/19/2023,1978.699951,1978.699951,1960,1960,106,0.011282876
5/22/2023,1974.800049,1980.5,1974.800049,1980.5,8,-0.001972887
5/23/2023,1972.400024,1972.400024,1972.400024,1972.400024,1,-0.001216064
5/24/2023,1962.800049,1975.400024,1962.800049,1975.400024,189,-0.004879038
5/25/2023,1943.099976,1943.099976,1943.099976,1943.099976,1,-0.010087427
5/26/2023,1944.099976,1948.400024,1944.099976,1948.199951,166036,0.000514509
5/30/2023,1958,1962.599976,1931,1942.699951,37838,0.007124412
5/31/2023,1963.900024,1973,1953,1958.199951,5959,0.00300876
6/1/2023,1978,1983,1954.300049,1963.199951,750,0.007153929
6/2/2023,1952.400024,1982.5,1947.400024,1977.099976,356,-0.013026836
6/5/2023,1958,1961.900024,1937.800049,1947.5,713,0.002864147
6/6/2023,1965.5,1965.5,1958.800049,1960.800049,164,0.003823122
6/7/2023,1942.699951,1968.400024,1940.699951,1959,139,-0.011667933
6/8/2023,1963.599976,1969,1943.099976,1943.199951,433,0.010700778
6/9/2023,1962.199951,1969.800049,1960.300049,1965.099976,49,-0.000713243
6/12/2023,1955.300049,1963.5,1951.400024,1959.699951,212,-0.003522609
6/13/2023,1944.599976,1967.5,1940.300049,1960.599976,343,-0.005487371
6/14/2023,1955.300049,1958.199951,1940.300049,1946.199951,202,0.005487371
6/15/2023,1957.800049,1958.800049,1926,1941.699951,329,0.001277759
6/16/2023,1958.400024,1962.900024,1953.5,1961.400024,119,0.000306407
6/20/2023,1935.5,1958.599976,1931.300049,1958.599976,193,-0.011762135
6/21/2023,1933.300049,1936.800049,1920,1935.599976,557,-0.001137278
6/22/2023,1912.699951,1921,1912.099976,1920,237,-0.010712582
6/23/2023,1919.099976,1932.5,1918.699951,1918.699951,105,0.003340483
6/26/2023,1923.699951,1928.5,1922.5,1922.900024,71,0.002394076
6/27/2023,1914,1929.400024,1914,1927,49,-0.005055097
6/28/2023,1912.300049,1912.300049,1912.300049,1912.300049,628,-0.000888561
6/29/2023,1909.199951,1909.900024,1892.5,1909.900024,289,-0.001622451
6/30/2023,1921.099976,1921.099976,1900.599976,1908.599976,445,0.006213645
7/3/2023,1921.699951,1929.5,1917.900024,1917.900024,41,0.00031226
7/5/2023,1919.599976,1933.900024,1914.699951,1923.5,193,-0.001093367
7/6/2023,1908.699951,1910.199951,1903.199951,1909.300049,81,-0.005694462
7/7/2023,1926.199951,1934.099976,1913.400024,1913.400024,61,0.009126768
7/10/2023,1925,1926.099976,1912.300049,1923.599976,269,-0.000623157
7/11/2023,1931.300049,1937,1924.199951,1925,142,0.003267409
7/12/2023,1956.199951,1958,1932.199951,1932.300049,132,0.012810414
7/13/2023,1959.199951,1961.099976,1953,1961.099976,121,0.001532411
7/14/2023,1960.099976,1960.599976,1952.699951,1958.400024,94,0.000459278
7/17/2023,1952.400024,1956.5,1946.599976,1954,29,-0.003936082
7/18/2023,1977.199951,1978.400024,1963.400024,1968.800049,83,0.01262228
7/19/2023,1977.5,1977.5,1973,1977,35,0.000151743
7/20/2023,1968.300049,1973.699951,1965.599976,1973.699951,638,-0.00466317
7/21/2023,1964.300049,1964.300049,1961.800049,1961.800049,50,-0.002034278
7/24/2023,1960.300049,1965.5,1960.300049,1965.300049,2,-0.002038425
7/25/2023,1962.099976,1962.5,1953,1953,19,0.000917768
7/26/2023,1968.900024,1972,1966.199951,1966.199951,51,0.003459708
7/27/2023,1945.400024,1945.400024,1945.400024,1945.400024,194253,-0.0120074
7/28/2023,1960.400024,1962.199951,1944.199951,1945.5,23155,0.007680923
7/31/2023,1970.5,1971.599976,1950,1959.199951,1025,0.005138771
8/1/2023,1940.699951,1965.400024,1940.699951,1964.900024,688,-0.01523861
8/2/2023,1937.400024,1953.599976,1933.199951,1948.400024,652,-0.001701827
8/3/2023,1932,1936.5,1928,1934.199951,773,-0.002791145
8/4/2023,1939.599976,1945,1920,1934.900024,290,0.003926018
8/7/2023,1933.5,1941,1929.800049,1941,376,-0.003149922
8/8/2023,1924.099976,1933.199951,1923,1931.699951,555,-0.004873519
8/9/2023,1915.400024,1928.800049,1913.699951,1925.400024,451,-0.004531822
8/10/2023,1914.400024,1927.800049,1911.400024,1921.099976,178,-0.00052222
8/11/2023,1912.900024,1916.599976,1911.800049,1913,57,-0.000783842
8/14/2023,1910.599976,1912.599976,1903.300049,1909.300049,46,-0.001203112
8/15/2023,1902.5,1907.699951,1895,1906,73,-0.004248505
8/16/2023,1896.099976,1904.5,1890.300049,1904.5,22,-0.003369679
8/17/2023,1884.099976,1902.400024,1884,1893.699951,245,-0.006348892
8/18/2023,1886.099976,1891.800049,1886.099976,1891.800049,19,0.001060952
8/21/2023,1893.300049,1893.599976,1893.300049,1893.599976,876,0.003810172
8/22/2023,1896.400024,1896.800049,1892.800049,1894.599976,46,0.001636001
8/23/2023,1918.5,1918.5,1909.599976,1909.599976,547,0.011586266
8/24/2023,1918.199951,1920.800049,1918.199951,1920,337,-0.00015641
8/25/2023,1911.099976,1919.800049,1911.099976,1919.800049,195,-0.003708241
8/28/2023,1917.900024,1921.5,1915.5,1915.5,99,0.00355187
8/29/2023,1936.5,1936.5,1916.900024,1917.900024,1674,0.00965137
8/30/2023,1944.300049,1946.400024,1934.599976,1936,396,0.00401982
8/31/2023,1938.199951,1944.400024,1938.199951,1944.400024,491,-0.003142358
9/1/2023,1939.800049,1950,1936.599976,1950,167,0.000825218
9/5/2023,1926.199951,1934.400024,1924.699951,1934.400024,113,-0.007035775
9/6/2023,1918.099976,1925.300049,1916.300049,1924.099976,24,-0.004214025
9/7/2023,1917.5,1921.5,1917.5,1917.599976,41,-0.000312846
9/8/2023,1918.400024,1924.699951,1918.400024,1924,105,0.000469264
9/11/2023,1923.300049,1928.300049,1921.800049,1923,50,0.002550968
9/12/2023,1911.300049,1920.800049,1911.300049,1920.800049,365,-0.006258822
9/13/2023,1909.099976,1914.599976,1908.900024,1910.300049,15,-0.00115175
9/14/2023,1910,1910,1903,1903,169,0.000471328
9/15/2023,1923.699951,1927.300049,1923.5,1923.5,8,0.007147147
9/18/2023,1931.5,1931.5,1926.400024,1928.199951,19,0.004046514
9/19/2023,1932,1934,1932,1934,6,0.000258833
9/20/2023,1945.599976,1945.599976,1929.199951,1945.599976,119,0.007014664
9/21/2023,1919.199951,1924,1919.199951,1924,9,-0.013661993
9/22/2023,1925.400024,1925.400024,1925.400024,1925.400024,1,0.003225344
9/25/2023,1916.599976,1916.599976,1916.599976,1916.599976,114,-0.004580981
9/26/2023,1900.400024,1905.099976,1900.400024,1905,161,-0.008488367
9/27/2023,1871.599976,1871.599976,1871.599976,1871.599976,12251,-0.015270736
9/28/2023,1860.400024,1878.199951,1856.699951,1875.5,4654,-0.006002135
9/29/2023,1848.099976,1872.300049,1846,1864.300049,1605,-0.00663346
10/2/2023,1830,1845.900024,1826.699951,1844.099976,2309,-0.009842104
10/3/2023,1824.599976,1830.900024,1816.800049,1825,310,-0.002955195
10/4/2023,1818.5,1828.199951,1816.400024,1821.800049,357,-0.003348786
10/5/2023,1816.599976,1826.300049,1815.599976,1826.300049,393,-0.001045377
10/6/2023,1830.199951,1831.800049,1809.400024,1819,390,0.007458615
10/9/2023,1849.5,1861.5,1842.5,1842.5,232,0.010490108
10/10/2023,1861,1861.400024,1852.800049,1857,236,0.006198645
10/11/2023,1872.800049,1874.599976,1869.099976,1869.5,65,0.006320686
10/12/2023,1869.300049,1881.199951,1867,1874.699951,46,-0.001870608
10/13/2023,1927.400024,1930.099976,1877.5,1877.5,43,0.030607902
10/16/2023,1921.099976,1921.099976,1910.300049,1910.400024,53,-0.003274031
10/17/2023,1922.699951,1925.800049,1914.300049,1914.300049,103,0.000832497
10/18/2023,1955.300049,1957.900024,1935,1935,67,0.016813237
10/19/2023,1968.400024,1977.699951,1945.699951,1950.099976,1945,0.006677383
10/20/2023,1982.5,1988.599976,1980.400024,1981.099976,557,0.007137632
10/23/2023,1976.300049,1978.900024,1972.900024,1976.199951,127,-0.00313224
10/24/2023,1975,1975,1970.300049,1970.300049,10,-0.000658036
10/25/2023,1984.099976,1985.300049,1971.199951,1971.199951,97,0.004597
10/26/2023,1987.199951,1988.199951,1980.400024,1988.199951,521,0.00156119
10/27/2023,1988.599976,1988.599976,1988.599976,1988.599976,372,0.000704273
10/30/2023,1996.199951,2004.099976,1992.5,2004.099976,157,0.003814488
10/31/2023,1985.199951,2001,1983.699951,1996.5,84,-0.005525709
11/1/2023,1978.800049,1990.5,1977.800049,1990.5,41,-0.003229015
11/2/2023,1985.599976,1990.300049,1979.5,1989.099976,39,0.003430498
11/3/2023,1991.5,1991.5,1989,1989,12,0.002967
11/6/2023,1981.599976,1981.599976,1977.400024,1981.599976,130,-0.004983537
11/7/2023,1966.800049,1966.800049,1960.699951,1966.5,20,-0.007496705
11/8/2023,1951.5,1967.800049,1947.699951,1967.800049,43,-0.007809574
11/9/2023,1964.199951,1964.199951,1945.300049,1951.699951,10,0.006486705
11/10/2023,1932.599976,1959.599976,1932.599976,1959.599976,375,-0.016218779
11/13/2023,1945.5,1947.199951,1934,1939.900024,191,0.006652779
11/14/2023,1961.800049,1965.800049,1961.800049,1965.800049,2,0.008343431
11/15/2023,1960.099976,1962.800049,1960,1962.800049,6,-0.000866964
11/16/2023,1983.900024,1983.900024,1964.599976,1965.300049,39,0.012069137
11/17/2023,1981.599976,1984,1979.800049,1982.5,32,-0.00116003
11/20/2023,1977.699951,1979.400024,1969.699951,1978.699951,182,-0.001970058
11/21/2023,1999.300049,2005.5,1988.5,1990.699951,16,0.010862615
11/22/2023,1991.400024,1999.400024,1991,1999.099976,6075,-0.003959222
11/24/2023,2002.199951,2002.199951,1991.5,1991.900024,63,0.00540863
11/27/2023,2011.800049,2011.800049,2011.699951,2011.699951,228,0.004783316
11/28/2023,2039.699951,2042.699951,2039.699951,2040.599976,174665,0.013772846
11/29/2023,2047.099976,2052.100098,2036,2041.699951,15290,0.003621431
11/30/2023,2038.099976,2047.099976,2033.099976,2046.099976,2506,-0.004406156
12/1/2023,2071,2073.199951,2036,2038.300049,614,0.016013593
12/4/2023,2024.099976,2130.199951,2021,2075.300049,1071,-0.022906437
